cip13,lib_cip13,remboursement_total,boites_delivrees,cout_moyen_boite
3400930066379,LANSOPRAZOLE ARW 15 MG CPR OROD 14,41.19,25,1.6476
3400937667029,OXYBUTYNINE SDZ 5MG CPR 60,41.75,31,1.346774193548387
3400933661090,CROMEDIL 2% COLLYRE FL 5ML 1,41.96,31,1.3535483870967742
3400933023454,VIRLIX 10MG CPR 15,42.19,45,0.9375555555555555
3400932876112,"SPASMAG 1,2 G SOL INJ IV 5",42.32,21,2.0152380952380953
3400936682016,"LISINOPRIL HCTZ VTS 20/12,5MG CPR 28",42.63,14,3.0450000000000004
3400930157077,LANSOPRAZOLE ZYD 15MG CPR OROD 28,42.75,14,3.0535714285714284
3400949021130,TAHOR 10 MG CPR (AIP) (MWI ES) 28,42.790000000000006,12,3.565833333333334
3400937018616,PRAVASTATINE BGA 10MG CPR 28,43.07,13,3.313076923076923
3400937264761,"RAMIPRIL ARROW 1,25 MG 1 BOITE DE 30, COMPRIMES",43.160000000000004,13,3.3200000000000003
3400949500437,UROREC 4MG GELULE (ADP) (PLA) 30,43.21,12,3.6008333333333336
3400937584531,GLIMEPIRIDE ARW 1MG CPR 30,43.349999999999994,17,2.55
3400935904270,FLUVOXAMINE EG 50MG CPR 30,43.379999999999995,14,3.0985714285714283
3400949004041,TRUSOPT 20 MG/ML COLLYRE (AIP) 1,43.44,13,3.3415384615384616
3400921729177,"CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW 16 MG/12,5 M",43.5,13,3.3461538461538463
3400931608851,TANGANILPRO 500 MG CPR 30,43.57,19,2.2931578947368423
3400936894624,METFORMINE SUN 500MG CPR 30,43.6,28,1.5571428571428572
3400935830777,TRIMEBUTINE ARW 100MG CPR 30,43.68,40,1.092
3400934097126,ZOLTUM 20 MG GELULE 28,43.75,12,3.6458333333333335
3400949009763,"OGAST 30 MG (LANSOPRAZOLE) 1 BOITE DE 28, GELULES",43.87,11,3.988181818181818
3400941602900,"ACIDE FOLIQUE ARROW 5 MG 1 BOITE DE 20, COMPRIMES",44.36,40,1.109
3400939906294,"VALSARTAN/HCTZ ARL 80/12,5MG CPR 30",44.77,13,3.4438461538461542
3400937541657,"AMOX/AC CLAV GLAXO 100MG/12,5MG/ML 1",44.93,27,1.664074074074074
3400930147535,CLINDAMYCINE VIATRIS 150MG GELULE 12,45.14,36,1.2538888888888888
3400930019252,PREGABALINE SDG 25 MG GELULE 56,45.27,11,4.115454545454546
3400939674933,"KETOPROFENE EG 150 MG 1 BOITE DE 20, COMPRIMES SEC",45.339999999999996,19,2.386315789473684
3400938962383,CETIRIZINE RPG 10MG CPR 15,45.739999999999995,50,0.9148
3400938007879,"METFORMINE MYLAN 500 MG 1 BOITE DE 90, COMPRIMES D",45.790000000000006,13,3.5223076923076926
3400932740116,ADALATE LP 20 MG CPR 30,45.8,18,2.5444444444444443
3400937047302,PRAVASTATINE ARW GEN 20MG CPR 28,46.15,13,3.55
3400936401488,AURICULARUM PDR ET SOL AURICULAIRE 1,46.16,40,1.154
3400935750662,STROMECTOL 3MG CPR 1,46.160000000000004,21,2.198095238095238
3400949001187,RHINOCORT 64 MICROG SUSP (AIP) (MWI) 1,46.69,25,1.8676
3400941918766,VALSARTAN ARG 80MG CPR 30,46.96,15,3.130666666666667
3400922115344,CANDESARTAN ARW 4MG CPR 30,47.92,15,3.194666666666667
3400938186758,LANSOPRAZOLE ALM 15MG GELULE 30,48.13,12,4.010833333333333
3400935444912,"METFORMINE EG LABO 500 MG 1 BOITE DE 30, COMPRIMES",48.44,28,1.73
3400939431338,FLUVASTATINE TVC LP 80MG CPR 30,48.660000000000004,13,3.743076923076923
3400936596108,FENOFIBRATE SDZ 100MG GELULE 30,48.97,43,1.1388372093023256
3400949500468,FOSAVANCE 70MG/2800UI CPR (ADP) MEDW 4,49.2,11,4.472727272727273
3400935147684,SPIRONOLACTONE ALTIZIDE EG CPR 30,49.54,20,2.477
3400937265881,"RAMIPRIL ARROW 2,5 MG 1 BOITE DE 30, COMPRIMES SEC",49.879999999999995,14,3.5628571428571427
3400941787751,LANSOPRAZOLE CRT 30MG GELULE 28,51.49,15,3.432666666666667
3400936124363,BISOPROLOL ARW 10MG CPR 30,51.68,14,3.6914285714285713
3400936747562,OMEPRAZOLE ZEN 20MG GELULE 28,52.290000000000006,18,2.9050000000000002
